filename,width,height,class,xmin,ymin,xmax,ymax
948231203_jpg.rf.7f63ab7c4b304f44fb5f469651ce1690.jpg,640,640,7S,159,349,221,376
948231203_jpg.rf.7f63ab7c4b304f44fb5f469651ce1690.jpg,640,640,7S,374,176,436,203
924670655_jpg.rf.7e1b5725c8cb4fdd2e2aa7ec054641b0.jpg,640,640,7H,329,305,392,345
924670655_jpg.rf.7e1b5725c8cb4fdd2e2aa7ec054641b0.jpg,640,640,QD,335,381,398,409
924670655_jpg.rf.7e1b5725c8cb4fdd2e2aa7ec054641b0.jpg,640,640,5C,326,455,390,488
924670655_jpg.rf.7e1b5725c8cb4fdd2e2aa7ec054641b0.jpg,640,640,5C,77,573,141,606
860058325_jpg.rf.7d4eb7d4ce536e7b7c7146d22219f957.jpg,640,640,6C,271,307,310,342
860058325_jpg.rf.7d4eb7d4ce536e7b7c7146d22219f957.jpg,640,640,QS,246,329,282,365
860058325_jpg.rf.7d4eb7d4ce536e7b7c7146d22219f957.jpg,640,640,5S,199,358,231,399
860058325_jpg.rf.7d4eb7d4ce536e7b7c7146d22219f957.jpg,640,640,5S,39,279,70,320
042106424_jpg.rf.82d79047ae5b109aee5213e7bb835035.jpg,640,640,8C,256,120,286,162
042106424_jpg.rf.82d79047ae5b109aee5213e7bb835035.jpg,640,640,3S,288,149,325,188
042106424_jpg.rf.82d79047ae5b109aee5213e7bb835035.jpg,640,640,2D,312,181,349,214
042106424_jpg.rf.82d79047ae5b109aee5213e7bb835035.jpg,640,640,2D,267,356,305,389
582693230_jpg.rf.82c5b774b4fa6ec52d9d46e54309ab26.jpg,640,640,KS,220,414,263,438
582693230_jpg.rf.82c5b774b4fa6ec52d9d46e54309ab26.jpg,640,640,3S,231,372,274,402
582693230_jpg.rf.82c5b774b4fa6ec52d9d46e54309ab26.jpg,640,640,7D,263,326,302,362
582693230_jpg.rf.82c5b774b4fa6ec52d9d46e54309ab26.jpg,640,640,7D,446,328,485,363
212295188_jpg.rf.8103b4ae671f452393ba520054d12aba.jpg,640,640,2D,220,248,262,267
212295188_jpg.rf.8103b4ae671f452393ba520054d12aba.jpg,640,640,7H,226,211,269,235
212295188_jpg.rf.8103b4ae671f452393ba520054d12aba.jpg,640,640,3H,248,156,290,187
212295188_jpg.rf.8103b4ae671f452393ba520054d12aba.jpg,640,640,3H,426,133,468,164
935215639_jpg.rf.810404b5f7022b226f9180c5d6207110.jpg,640,640,5H,221,488,250,530
935215639_jpg.rf.810404b5f7022b226f9180c5d6207110.jpg,640,640,JS,186,461,221,495
935215639_jpg.rf.810404b5f7022b226f9180c5d6207110.jpg,640,640,3C,154,434,195,470
935215639_jpg.rf.810404b5f7022b226f9180c5d6207110.jpg,640,640,3C,198,258,239,295
409648037_jpg.rf.8366fe190aab07efb2421ee5e32fd246.jpg,640,640,3C,400,229,464,263
409648037_jpg.rf.8366fe190aab07efb2421ee5e32fd246.jpg,640,640,2S,383,286,445,325
409648037_jpg.rf.8366fe190aab07efb2421ee5e32fd246.jpg,640,640,9C,354,333,412,379
409648037_jpg.rf.8366fe190aab07efb2421ee5e32fd246.jpg,640,640,9C,82,359,140,405
713005562_jpg.rf.839583f93783c7e6eb05b5d94b14148d.jpg,640,640,9H,465,340,499,374
713005562_jpg.rf.839583f93783c7e6eb05b5d94b14148d.jpg,640,640,QH,431,358,461,398
713005562_jpg.rf.839583f93783c7e6eb05b5d94b14148d.jpg,640,640,8D,394,370,420,412
713005562_jpg.rf.839583f93783c7e6eb05b5d94b14148d.jpg,640,640,8D,246,268,272,310
601762743_jpg.rf.84a520d03898024c4e28a905ceb4289a.jpg,640,640,AD,120,207,149,269
601762743_jpg.rf.84a520d03898024c4e28a905ceb4289a.jpg,640,640,10C,172,228,216,291
601762743_jpg.rf.84a520d03898024c4e28a905ceb4289a.jpg,640,640,6H,237,288,287,340
601762743_jpg.rf.84a520d03898024c4e28a905ceb4289a.jpg,640,640,6H,205,563,255,615
279572969_jpg.rf.8503132ed811ee99128a5120dc6457ff.jpg,640,640,7D,342,241,400,291
279572969_jpg.rf.8503132ed811ee99128a5120dc6457ff.jpg,640,640,7S,371,296,433,342
279572969_jpg.rf.8503132ed811ee99128a5120dc6457ff.jpg,640,640,9H,393,387,455,421
279572969_jpg.rf.8503132ed811ee99128a5120dc6457ff.jpg,640,640,9H,214,593,276,627
089480485_jpg.rf.84e5de9566567e185dc7ad97a06956e5.jpg,640,640,QS,212,271,251,303
089480485_jpg.rf.84e5de9566567e185dc7ad97a06956e5.jpg,640,640,3C,195,244,238,274
089480485_jpg.rf.84e5de9566567e185dc7ad97a06956e5.jpg,640,640,4S,186,192,228,212
089480485_jpg.rf.84e5de9566567e185dc7ad97a06956e5.jpg,640,640,4S,317,71,360,92
749050493_jpg.rf.82d83221ae375f05727c1c40fe986c32.jpg,640,640,5S,48,259,112,289
749050493_jpg.rf.82d83221ae375f05727c1c40fe986c32.jpg,640,640,8D,66,209,129,244
749050493_jpg.rf.82d83221ae375f05727c1c40fe986c32.jpg,640,640,4S,121,124,173,172
749050493_jpg.rf.82d83221ae375f05727c1c40fe986c32.jpg,640,640,4S,392,121,444,169
372199874_jpg.rf.83c99555b2a68ff1ca0fdfb4c1ee93c6.jpg,640,640,8D,102,303,167,330
372199874_jpg.rf.83c99555b2a68ff1ca0fdfb4c1ee93c6.jpg,640,640,6C,111,233,174,268
372199874_jpg.rf.83c99555b2a68ff1ca0fdfb4c1ee93c6.jpg,640,640,3H,139,156,201,200
372199874_jpg.rf.83c99555b2a68ff1ca0fdfb4c1ee93c6.jpg,640,640,3H,412,110,474,155
782014087_jpg.rf.8032c152886de5ae8ed0e5b40ff00675.jpg,640,640,KH,352,349,383,390
782014087_jpg.rf.8032c152886de5ae8ed0e5b40ff00675.jpg,640,640,9C,314,361,340,403
782014087_jpg.rf.8032c152886de5ae8ed0e5b40ff00675.jpg,640,640,3S,260,365,278,407
782014087_jpg.rf.8032c152886de5ae8ed0e5b40ff00675.jpg,640,640,3S,153,221,171,264
222006250_jpg.rf.84c43d21bb6326abd8332401fe45f554.jpg,640,640,5D,498,376,541,402
222006250_jpg.rf.84c43d21bb6326abd8332401fe45f554.jpg,640,640,KH,478,414,519,446
222006250_jpg.rf.84c43d21bb6326abd8332401fe45f554.jpg,640,640,10C,453,439,492,477
222006250_jpg.rf.84c43d21bb6326abd8332401fe45f554.jpg,640,640,10C,274,415,314,453
976705554_jpg.rf.833df9eff91b1071e41558d2490e40c7.jpg,640,640,KH,258,126,278,168
976705554_jpg.rf.833df9eff91b1071e41558d2490e40c7.jpg,640,640,3C,291,132,318,176
976705554_jpg.rf.833df9eff91b1071e41558d2490e40c7.jpg,640,640,QH,333,157,362,196
976705554_jpg.rf.833df9eff91b1071e41558d2490e40c7.jpg,640,640,QH,357,323,389,371
312619145_jpg.rf.84d5c31d9031e79771675a34f5f06a41.jpg,640,640,10C,458,370,502,395
312619145_jpg.rf.84d5c31d9031e79771675a34f5f06a41.jpg,640,640,8C,443,406,485,436
312619145_jpg.rf.84d5c31d9031e79771675a34f5f06a41.jpg,640,640,QS,424,432,462,465
312619145_jpg.rf.84d5c31d9031e79771675a34f5f06a41.jpg,640,640,QS,248,437,285,470
021788350_jpg.rf.8541b8571068a4f2515b981c9ec40b94.jpg,640,640,8D,303,215,335,254
021788350_jpg.rf.8541b8571068a4f2515b981c9ec40b94.jpg,640,640,5C,264,233,292,275
021788350_jpg.rf.8541b8571068a4f2515b981c9ec40b94.jpg,640,640,6C,232,239,256,283
021788350_jpg.rf.8541b8571068a4f2515b981c9ec40b94.jpg,640,640,6C,97,120,122,164
085743531_jpg.rf.8657bbbdc94cf2aa88b31fa66513b210.jpg,640,640,AD,496,287,538,308
085743531_jpg.rf.8657bbbdc94cf2aa88b31fa66513b210.jpg,640,640,2D,485,319,527,347
085743531_jpg.rf.8657bbbdc94cf2aa88b31fa66513b210.jpg,640,640,JD,461,353,497,386
085743531_jpg.rf.8657bbbdc94cf2aa88b31fa66513b210.jpg,640,640,JD,287,362,324,395
522819110_jpg.rf.85371e514bfabb26c5b2524178206700.jpg,640,640,6D,243,309,264,351
522819110_jpg.rf.85371e514bfabb26c5b2524178206700.jpg,640,640,2C,279,321,307,363
522819110_jpg.rf.85371e514bfabb26c5b2524178206700.jpg,640,640,7H,316,341,348,383
522819110_jpg.rf.85371e514bfabb26c5b2524178206700.jpg,640,640,7H,333,520,365,563
305703071_jpg.rf.810beaef35aeb6b28444460a327c820f.jpg,640,640,5S,325,294,343,337
305703071_jpg.rf.810beaef35aeb6b28444460a327c820f.jpg,640,640,8S,280,285,304,328
305703071_jpg.rf.810beaef35aeb6b28444460a327c820f.jpg,640,640,QS,242,270,271,311
305703071_jpg.rf.810beaef35aeb6b28444460a327c820f.jpg,640,640,QS,204,99,232,138
798017093_jpg.rf.8266aabda1b791dc91ceab49858038dd.jpg,640,640,4D,79,260,141,288
798017093_jpg.rf.8266aabda1b791dc91ceab49858038dd.jpg,640,640,2S,101,182,162,223
798017093_jpg.rf.8266aabda1b791dc91ceab49858038dd.jpg,640,640,KH,139,122,197,170
798017093_jpg.rf.8266aabda1b791dc91ceab49858038dd.jpg,640,640,KH,417,112,475,161
414358657_jpg.rf.81db1f36dc7bf734d25c66cd057ea0be.jpg,640,640,QC,182,350,232,405
414358657_jpg.rf.81db1f36dc7bf734d25c66cd057ea0be.jpg,640,640,AS,142,310,196,356
414358657_jpg.rf.81db1f36dc7bf734d25c66cd057ea0be.jpg,640,640,3S,103,245,165,290
414358657_jpg.rf.81db1f36dc7bf734d25c66cd057ea0be.jpg,640,640,3S,238,3,300,46
226431208_jpg.rf.857a8487f3bd77107b544e537138df52.jpg,640,640,2C,212,340,275,366
226431208_jpg.rf.857a8487f3bd77107b544e537138df52.jpg,640,640,AS,225,272,285,302
226431208_jpg.rf.857a8487f3bd77107b544e537138df52.jpg,640,640,JD,250,216,308,257
226431208_jpg.rf.857a8487f3bd77107b544e537138df52.jpg,640,640,JD,507,141,566,183
255803240_jpg.rf.850e6f7b6bd6767123195c7a531da96b.jpg,640,640,8H,329,187,387,232
255803240_jpg.rf.850e6f7b6bd6767123195c7a531da96b.jpg,640,640,6S,346,237,406,277
255803240_jpg.rf.850e6f7b6bd6767123195c7a531da96b.jpg,640,640,KS,356,317,420,349
255803240_jpg.rf.850e6f7b6bd6767123195c7a531da96b.jpg,640,640,KS,169,505,235,544
649070142_jpg.rf.88460bdfce6dbe98552df98bc45ce8a6.jpg,640,640,5H,211,477,253,504
649070142_jpg.rf.88460bdfce6dbe98552df98bc45ce8a6.jpg,640,640,8H,203,445,246,467
649070142_jpg.rf.88460bdfce6dbe98552df98bc45ce8a6.jpg,640,640,10S,209,391,251,414
649070142_jpg.rf.88460bdfce6dbe98552df98bc45ce8a6.jpg,640,640,10S,365,305,409,328
226219342_jpg.rf.881579194a8e49678bfbacb1bb201a53.jpg,640,640,KD,203,262,244,294
226219342_jpg.rf.881579194a8e49678bfbacb1bb201a53.jpg,640,640,2C,225,236,263,272
226219342_jpg.rf.881579194a8e49678bfbacb1bb201a53.jpg,640,640,10D,261,208,295,247
226219342_jpg.rf.881579194a8e49678bfbacb1bb201a53.jpg,640,640,10D,435,265,469,304
200498406_jpg.rf.859d9ca67e41b35b204f9c2452622c3c.jpg,640,640,KC,334,282,381,307
200498406_jpg.rf.859d9ca67e41b35b204f9c2452622c3c.jpg,640,640,JC,343,252,383,280
200498406_jpg.rf.859d9ca67e41b35b204f9c2452622c3c.jpg,640,640,7D,357,215,399,246
200498406_jpg.rf.859d9ca67e41b35b204f9c2452622c3c.jpg,640,640,7D,535,183,576,213
262214787_jpg.rf.875c9bd8d8bd1a4c76ac370d4ba3f626.jpg,640,640,7S,447,339,485,402
262214787_jpg.rf.875c9bd8d8bd1a4c76ac370d4ba3f626.jpg,640,640,8D,381,341,408,405
262214787_jpg.rf.875c9bd8d8bd1a4c76ac370d4ba3f626.jpg,640,640,QD,303,327,337,390
262214787_jpg.rf.875c9bd8d8bd1a4c76ac370d4ba3f626.jpg,640,640,QD,190,82,223,145
165763695_jpg.rf.86c3c76ad49f65c9afa148bf3dda9367.jpg,640,640,3C,283,232,325,268
165763695_jpg.rf.86c3c76ad49f65c9afa148bf3dda9367.jpg,640,640,6D,298,266,339,293
165763695_jpg.rf.86c3c76ad49f65c9afa148bf3dda9367.jpg,640,640,3C,308,333,352,355
165763695_jpg.rf.86c3c76ad49f65c9afa148bf3dda9367.jpg,640,640,3C,180,456,223,478
444356074_jpg.rf.87d39cf9dad8201bd73056365c89a1d7.jpg,640,640,6C,203,180,241,216
444356074_jpg.rf.87d39cf9dad8201bd73056365c89a1d7.jpg,640,640,2S,229,223,269,254
444356074_jpg.rf.87d39cf9dad8201bd73056365c89a1d7.jpg,640,640,4H,241,277,283,300
444356074_jpg.rf.87d39cf9dad8201bd73056365c89a1d7.jpg,640,640,4H,131,415,173,438
310037621_jpg.rf.87d541823cbc075a248df01897db2ad1.jpg,640,640,JD,259,228,282,270
310037621_jpg.rf.87d541823cbc075a248df01897db2ad1.jpg,640,640,2S,300,220,321,262
310037621_jpg.rf.87d541823cbc075a248df01897db2ad1.jpg,640,640,4H,336,223,356,265
310037621_jpg.rf.87d541823cbc075a248df01897db2ad1.jpg,640,640,4H,432,373,452,415
561749970_jpg.rf.868e5f746b922ed4454ae72cfa27bf96.jpg,640,640,2C,300,295,343,319
561749970_jpg.rf.868e5f746b922ed4454ae72cfa27bf96.jpg,640,640,QC,301,266,343,285
561749970_jpg.rf.868e5f746b922ed4454ae72cfa27bf96.jpg,640,640,7C,306,215,348,241
561749970_jpg.rf.868e5f746b922ed4454ae72cfa27bf96.jpg,640,640,7C,467,140,510,166
516773377_jpg.rf.875172487c078bf982472a1089ae4cc4.jpg,640,640,KC,215,382,261,420
516773377_jpg.rf.875172487c078bf982472a1089ae4cc4.jpg,640,640,6D,249,359,280,398
516773377_jpg.rf.875172487c078bf982472a1089ae4cc4.jpg,640,640,5C,300,337,328,379
516773377_jpg.rf.875172487c078bf982472a1089ae4cc4.jpg,640,640,5C,447,437,474,481
387996477_jpg.rf.85d5e869997f29371e3e1c2e0a3878d3.jpg,640,640,4D,346,495,370,537
387996477_jpg.rf.85d5e869997f29371e3e1c2e0a3878d3.jpg,640,640,AD,303,477,332,516
387996477_jpg.rf.85d5e869997f29371e3e1c2e0a3878d3.jpg,640,640,AC,267,447,301,483
387996477_jpg.rf.85d5e869997f29371e3e1c2e0a3878d3.jpg,640,640,AC,286,272,320,308
087154917_jpg.rf.883cbb80714fe1104368a6f6e84dbb3c.jpg,640,640,8H,399,106,438,138
087154917_jpg.rf.883cbb80714fe1104368a6f6e84dbb3c.jpg,640,640,KS,410,145,452,175
087154917_jpg.rf.883cbb80714fe1104368a6f6e84dbb3c.jpg,640,640,QS,419,194,461,216
087154917_jpg.rf.883cbb80714fe1104368a6f6e84dbb3c.jpg,640,640,QS,299,322,341,343
873914083_jpg.rf.88a3ad2aa8ed55ece31a7156710cca84.jpg,640,640,KC,284,391,350,435
873914083_jpg.rf.88a3ad2aa8ed55ece31a7156710cca84.jpg,640,640,4H,280,355,342,382
873914083_jpg.rf.88a3ad2aa8ed55ece31a7156710cca84.jpg,640,640,4D,294,281,356,310
873914083_jpg.rf.88a3ad2aa8ed55ece31a7156710cca84.jpg,640,640,4D,540,158,602,188
253774709_jpg.rf.862894270d55f502c5688ac772602f65.jpg,640,640,KD,383,460,406,503
253774709_jpg.rf.862894270d55f502c5688ac772602f65.jpg,640,640,AH,355,452,377,493
253774709_jpg.rf.862894270d55f502c5688ac772602f65.jpg,640,640,7D,301,425,335,465
253774709_jpg.rf.862894270d55f502c5688ac772602f65.jpg,640,640,7D,294,243,328,283
357448804_jpg.rf.8894c917d23186805ab88bb86b4b0861.jpg,640,640,4H,481,81,541,115
357448804_jpg.rf.8894c917d23186805ab88bb86b4b0861.jpg,640,640,8D,489,145,553,175
357448804_jpg.rf.8894c917d23186805ab88bb86b4b0861.jpg,640,640,7S,485,229,548,262
357448804_jpg.rf.8894c917d23186805ab88bb86b4b0861.jpg,640,640,7S,244,361,307,394
424426755_jpg.rf.89715b241e58f013f05b07365c33a2c1.jpg,640,640,8H,360,309,390,348
424426755_jpg.rf.89715b241e58f013f05b07365c33a2c1.jpg,640,640,7D,331,285,369,322
424426755_jpg.rf.89715b241e58f013f05b07365c33a2c1.jpg,640,640,2C,302,242,342,275
424426755_jpg.rf.89715b241e58f013f05b07365c33a2c1.jpg,640,640,2C,371,78,411,110
129150288_jpg.rf.8623306fa42fa7dbc019b9172c6da070.jpg,640,640,10S,500,273,557,327
129150288_jpg.rf.8623306fa42fa7dbc019b9172c6da070.jpg,640,640,2D,464,307,511,363
129150288_jpg.rf.8623306fa42fa7dbc019b9172c6da070.jpg,640,640,2D,406,335,447,396
129150288_jpg.rf.8623306fa42fa7dbc019b9172c6da070.jpg,640,640,2D,159,208,200,268
336636671_jpg.rf.8adb6c55217b1990c4b00bb45d9a692c.jpg,640,640,7D,289,468,307,512
336636671_jpg.rf.8adb6c55217b1990c4b00bb45d9a692c.jpg,640,640,8C,241,464,265,508
336636671_jpg.rf.8adb6c55217b1990c4b00bb45d9a692c.jpg,640,640,QH,185,443,213,483
336636671_jpg.rf.8adb6c55217b1990c4b00bb45d9a692c.jpg,640,640,QH,153,270,184,318
697064695_jpg.rf.88c2dcc6fa46eeda171acd06e5da9fc3.jpg,640,640,10S,224,399,255,441
697064695_jpg.rf.88c2dcc6fa46eeda171acd06e5da9fc3.jpg,640,640,8S,187,373,221,411
697064695_jpg.rf.88c2dcc6fa46eeda171acd06e5da9fc3.jpg,640,640,2C,164,350,202,386
697064695_jpg.rf.88c2dcc6fa46eeda171acd06e5da9fc3.jpg,640,640,2C,205,177,243,212
387453418_jpg.rf.88eac2347db8886abc988bd49411c769.jpg,640,640,9H,165,45,199,107
387453418_jpg.rf.88eac2347db8886abc988bd49411c769.jpg,640,640,QS,215,70,257,130
387453418_jpg.rf.88eac2347db8886abc988bd49411c769.jpg,640,640,9H,278,119,326,173
387453418_jpg.rf.88eac2347db8886abc988bd49411c769.jpg,640,640,9H,259,394,306,447
028975433_jpg.rf.8a3e740ea6869b2bcec2f5e3dc3935c6.jpg,640,640,6D,379,330,400,373
028975433_jpg.rf.8a3e740ea6869b2bcec2f5e3dc3935c6.jpg,640,640,8H,331,329,352,371
028975433_jpg.rf.8a3e740ea6869b2bcec2f5e3dc3935c6.jpg,640,640,JD,290,314,317,354
028975433_jpg.rf.8a3e740ea6869b2bcec2f5e3dc3935c6.jpg,640,640,JD,233,149,260,190
101685277_jpg.rf.885420954df0441dab99411dabcdd27c.jpg,640,640,6S,263,350,300,387
101685277_jpg.rf.885420954df0441dab99411dabcdd27c.jpg,640,640,QC,299,327,332,366
101685277_jpg.rf.885420954df0441dab99411dabcdd27c.jpg,640,640,3S,355,303,381,347
101685277_jpg.rf.885420954df0441dab99411dabcdd27c.jpg,640,640,3S,500,411,526,454
659282639_jpg.rf.8c12fbfc92801d26732fe4388657d509.jpg,640,640,9H,119,206,151,269
659282639_jpg.rf.8c12fbfc92801d26732fe4388657d509.jpg,640,640,7D,176,228,218,290
659282639_jpg.rf.8c12fbfc92801d26732fe4388657d509.jpg,640,640,KC,215,255,264,326
659282639_jpg.rf.8c12fbfc92801d26732fe4388657d509.jpg,640,640,KC,241,515,291,587
400890028_jpg.rf.89834fde49d27195d462cd07107a9f55.jpg,640,640,2C,420,265,439,307
400890028_jpg.rf.89834fde49d27195d462cd07107a9f55.jpg,640,640,7S,372,255,399,298
400890028_jpg.rf.89834fde49d27195d462cd07107a9f55.jpg,640,640,2C,324,231,356,270
400890028_jpg.rf.89834fde49d27195d462cd07107a9f55.jpg,640,640,2C,305,54,337,94
804344033_jpg.rf.87f9c89e778c72fac0a3ae848db16c30.jpg,640,640,4H,172,351,214,374
804344033_jpg.rf.87f9c89e778c72fac0a3ae848db16c30.jpg,640,640,8D,167,316,211,335
804344033_jpg.rf.87f9c89e778c72fac0a3ae848db16c30.jpg,640,640,AS,170,278,212,299
804344033_jpg.rf.87f9c89e778c72fac0a3ae848db16c30.jpg,640,640,AS,321,184,363,204
496778198_jpg.rf.89dda68959f0fc94ea431857e83c590b.jpg,640,640,AC,202,188,246,246
496778198_jpg.rf.89dda68959f0fc94ea431857e83c590b.jpg,640,640,QD,255,167,292,229
496778198_jpg.rf.89dda68959f0fc94ea431857e83c590b.jpg,640,640,JH,337,158,363,220
496778198_jpg.rf.89dda68959f0fc94ea431857e83c590b.jpg,640,640,JH,517,360,544,421
699052107_jpg.rf.8bba08a69c51666bb9efd41d3d9dc1c2.jpg,640,640,JD,232,421,295,447
699052107_jpg.rf.8bba08a69c51666bb9efd41d3d9dc1c2.jpg,640,640,9S,234,354,297,385
699052107_jpg.rf.8bba08a69c51666bb9efd41d3d9dc1c2.jpg,640,640,10C,252,288,316,329
699052107_jpg.rf.8bba08a69c51666bb9efd41d3d9dc1c2.jpg,640,640,10C,515,206,579,248
696945439_jpg.rf.8cee6b925327387c125ababc25cee4fa.jpg,640,640,KD,228,371,292,397
696945439_jpg.rf.8cee6b925327387c125ababc25cee4fa.jpg,640,640,3D,233,312,298,345
696945439_jpg.rf.8cee6b925327387c125ababc25cee4fa.jpg,640,640,7D,258,247,320,290
696945439_jpg.rf.8cee6b925327387c125ababc25cee4fa.jpg,640,640,7D,528,180,590,222
848965643_jpg.rf.8babba4edf2994bfe805fd0be7464e0b.jpg,640,640,7C,215,341,246,383
848965643_jpg.rf.8babba4edf2994bfe805fd0be7464e0b.jpg,640,640,4S,254,331,277,373
848965643_jpg.rf.8babba4edf2994bfe805fd0be7464e0b.jpg,640,640,2H,316,331,336,373
848965643_jpg.rf.8babba4edf2994bfe805fd0be7464e0b.jpg,640,640,2H,412,481,432,523
846709988_jpg.rf.8fe15b58b109db061cf7972a186f45e1.jpg,640,640,9S,135,443,178,466
846709988_jpg.rf.8fe15b58b109db061cf7972a186f45e1.jpg,640,640,2H,147,407,188,434
846709988_jpg.rf.8fe15b58b109db061cf7972a186f45e1.jpg,640,640,6S,175,364,213,398
846709988_jpg.rf.8fe15b58b109db061cf7972a186f45e1.jpg,640,640,6S,355,357,394,391
854376500_jpg.rf.8a6ca6b17d79082a04442cb55b6d4af8.jpg,640,640,JS,268,188,320,238
854376500_jpg.rf.8a6ca6b17d79082a04442cb55b6d4af8.jpg,640,640,3D,309,228,369,277
854376500_jpg.rf.8a6ca6b17d79082a04442cb55b6d4af8.jpg,640,640,5D,336,292,398,334
854376500_jpg.rf.8a6ca6b17d79082a04442cb55b6d4af8.jpg,640,640,5D,205,539,267,581
332430556_jpg.rf.8bd47aa69ba4a9c72379a3a077ce8e9f.jpg,640,640,JH,402,460,428,521
332430556_jpg.rf.8bd47aa69ba4a9c72379a3a077ce8e9f.jpg,640,640,JH,339,449,374,508
332430556_jpg.rf.8bd47aa69ba4a9c72379a3a077ce8e9f.jpg,640,640,QC,259,412,303,472
332430556_jpg.rf.8bd47aa69ba4a9c72379a3a077ce8e9f.jpg,640,640,QC,220,143,264,202
611886474_jpg.rf.8d5c09a6bfc6a75ed64568b80aecf5b8.jpg,640,640,9C,282,317,318,354
611886474_jpg.rf.8d5c09a6bfc6a75ed64568b80aecf5b8.jpg,640,640,8H,247,342,277,383
611886474_jpg.rf.8d5c09a6bfc6a75ed64568b80aecf5b8.jpg,640,640,2H,210,353,235,395
611886474_jpg.rf.8d5c09a6bfc6a75ed64568b80aecf5b8.jpg,640,640,2H,66,245,91,288
628490123_jpg.rf.8bf5e7d7f90476a152b323171944b948.jpg,640,640,5S,216,263,266,322
628490123_jpg.rf.8bf5e7d7f90476a152b323171944b948.jpg,640,640,5C,287,234,327,296
628490123_jpg.rf.8bf5e7d7f90476a152b323171944b948.jpg,640,640,AH,364,227,392,288
628490123_jpg.rf.8bf5e7d7f90476a152b323171944b948.jpg,640,640,AH,548,429,576,491
813590461_jpg.rf.8c655cc98954649bb37e158e4f394140.jpg,640,640,3S,225,358,250,402
813590461_jpg.rf.8c655cc98954649bb37e158e4f394140.jpg,640,640,3H,180,341,211,383
813590461_jpg.rf.8c655cc98954649bb37e158e4f394140.jpg,640,640,2D,149,319,183,357
813590461_jpg.rf.8c655cc98954649bb37e158e4f394140.jpg,640,640,2D,154,139,188,176
628467240_jpg.rf.8eb3810cd42d58d9dc171cad0844d818.jpg,640,640,AD,472,301,501,339
628467240_jpg.rf.8eb3810cd42d58d9dc171cad0844d818.jpg,640,640,6D,443,313,469,355
628467240_jpg.rf.8eb3810cd42d58d9dc171cad0844d818.jpg,640,640,4C,389,321,410,363
628467240_jpg.rf.8eb3810cd42d58d9dc171cad0844d818.jpg,640,640,4C,267,190,289,234
750045148_jpg.rf.90f408e9745408a85d8ee505088110fb.jpg,640,640,7C,365,249,428,286
750045148_jpg.rf.90f408e9745408a85d8ee505088110fb.jpg,640,640,6S,341,306,400,349
750045148_jpg.rf.90f408e9745408a85d8ee505088110fb.jpg,640,640,KD,295,364,352,414
750045148_jpg.rf.90f408e9745408a85d8ee505088110fb.jpg,640,640,KD,21,349,78,399
478907120_jpg.rf.8eafe56cdfcbfa3589925e313d40c6f3.jpg,640,640,3C,534,279,579,342
478907120_jpg.rf.8eafe56cdfcbfa3589925e313d40c6f3.jpg,640,640,KS,483,290,521,354
478907120_jpg.rf.8eafe56cdfcbfa3589925e313d40c6f3.jpg,640,640,8S,421,296,446,359
478907120_jpg.rf.8eafe56cdfcbfa3589925e313d40c6f3.jpg,640,640,8S,245,84,271,146
611320019_jpg.rf.8badff15021bed0ee8670a3b5575ff4b.jpg,640,640,4D,107,220,149,245
611320019_jpg.rf.8badff15021bed0ee8670a3b5575ff4b.jpg,640,640,9C,126,181,166,212
611320019_jpg.rf.8badff15021bed0ee8670a3b5575ff4b.jpg,640,640,3C,163,135,200,174
611320019_jpg.rf.8badff15021bed0ee8670a3b5575ff4b.jpg,640,640,3C,341,163,379,201
251898380_jpg.rf.918af8abf7294480be19889884c440f1.jpg,640,640,QD,167,203,188,246
251898380_jpg.rf.918af8abf7294480be19889884c440f1.jpg,640,640,7S,206,205,228,247
251898380_jpg.rf.918af8abf7294480be19889884c440f1.jpg,640,640,QD,243,218,269,260
251898380_jpg.rf.918af8abf7294480be19889884c440f1.jpg,640,640,QD,301,383,327,426
954542544_jpg.rf.91906e167c047dcd8a235f8837e1f6d5.jpg,640,640,2C,229,285,290,328
954542544_jpg.rf.91906e167c047dcd8a235f8837e1f6d5.jpg,640,640,4D,240,343,302,373
954542544_jpg.rf.91906e167c047dcd8a235f8837e1f6d5.jpg,640,640,5D,241,436,304,462
954542544_jpg.rf.91906e167c047dcd8a235f8837e1f6d5.jpg,640,640,5D,13,592,77,618
019781284_jpg.rf.8fa56ac8581ad3f2624449c58f8a0296.jpg,640,640,KH,291,424,312,466
019781284_jpg.rf.8fa56ac8581ad3f2624449c58f8a0296.jpg,640,640,AD,259,415,281,457
019781284_jpg.rf.8fa56ac8581ad3f2624449c58f8a0296.jpg,640,640,10S,211,396,244,437
019781284_jpg.rf.8fa56ac8581ad3f2624449c58f8a0296.jpg,640,640,10S,188,216,221,257
824930913_jpg.rf.910c842a6d3531a6337c888bb0cf2abe.jpg,640,640,6C,274,148,297,192
824930913_jpg.rf.910c842a6d3531a6337c888bb0cf2abe.jpg,640,640,3D,315,150,335,194
824930913_jpg.rf.910c842a6d3531a6337c888bb0cf2abe.jpg,640,640,2S,352,160,377,203
824930913_jpg.rf.910c842a6d3531a6337c888bb0cf2abe.jpg,640,640,2S,419,325,444,368
640658847_jpg.rf.8ed1bbec6001cdc5cde2a79cc9f3b4e1.jpg,640,640,6C,351,209,381,251
